,gene,result,rank,azimuth
1540,MED12,0,0.164502165,0.4075948967
1541,MED12,0,0.193722944,0.4075948967
1544,MED12,0,0.46969697,0.5111458525
1545,MED12,0,0.5995671,0.5111458525
1546,MED12,0,0.154761905,0.3049901171
1547,MED12,0,0.151515152,0.3049901171
1553,MED12,0,0.753246753,0.7461912072
1554,MED12,0,0.798701299,0.7461912072
1562,MED12,0,0.79004329,0.6104361527
1563,MED12,1,0.847402597,0.6104361527
1568,MED12,0,0.457792208,0.4660771834
1569,MED12,0,0.507575758,0.4660771834
1570,MED12,0,0.687229437,0.6491222894
1571,MED12,0,0.782467532,0.6491222894
1579,MED12,0,0.746753247,0.6758662948
1580,MED12,0,0.731601732,0.6758662948
1588,MED12,1,0.83982684,0.5953935229
1589,MED12,0,0.738095238,0.5953935229
1591,MED12,1,0.824675325,0.5859723612
1592,MED12,1,0.80952381,0.5859723612
1597,MED12,1,0.923160173,0.6224540205
1598,MED12,1,0.991341991,0.6224540205
1600,MED12,0,0.312770563,0.4811650208
1601,MED12,0,0.288961039,0.4811650208
1604,MED12,0,0.762987013,0.5632762911
1605,MED12,0,0.794372294,0.5632762911
1607,MED12,1,0.936147186,0.7321985128
1608,MED12,1,0.928571429,0.7321985128
1614,MED12,0,0.366883117,0.519049221
1615,MED12,0,0.37012987,0.519049221
1617,MED12,0,0.334415584,0.5488914999
1618,MED12,0,0.514069264,0.5488914999
1627,MED12,0,0.399350649,0.4987416402
1628,MED12,0,0.49025974,0.4987416402
1629,MED12,0,0.060606061,0.1494186472
1630,MED12,0,0.051948052,0.1494186472
1633,MED12,0,0.257575758,0.4030444989
1634,MED12,0,0.264069264,0.4030444989
1644,MED12,0,0.020562771,0.2388074043
1645,MED12,0,0.046536797,0.2388074043
1652,MED12,0,0.121212121,0.5807224242
1653,MED12,0,0.102813853,0.5807224242
1656,MED12,1,0.952380952,0.6010121285
1657,MED12,1,0.95021645,0.6010121285
1661,MED12,0,0.045454545,0.4131212872
1662,MED12,0,0.053030303,0.4131212872
1666,MED12,0,0.015151515,0.0618215815
1667,MED12,0,0.0995671,0.0618215815
1668,MED12,0,0.122294372,0.4274139272
1669,MED12,0,0.086580087,0.4274139272
1670,MED12,0,0.341991342,0.4151236608
1671,MED12,0,0.480519481,0.4151236608
1672,MED12,0,0.676406926,0.6303938443
1673,MED12,0,0.557359307,0.6303938443
1675,MED12,1,0.938311688,0.5970235938
1676,MED12,1,0.924242424,0.5970235938
1677,MED12,0,0.479437229,0.5040101206
1678,MED12,0,0.431818182,0.5040101206
1683,MED12,0,0.316017316,0.4920037593
1684,MED12,0,0.327922078,0.4920037593
1687,MED12,0,0.213203463,0.374489908
1688,MED12,0,0.165584416,0.374489908
1693,MED12,0,0.452380952,0.5822477817
1694,MED12,0,0.632034632,0.5822477817
1695,MED12,0,0.275974026,0.3606186276
1696,MED12,0,0.261904762,0.3606186276
1699,MED12,0,0.534632035,0.5070582992
1700,MED12,0,0.456709957,0.5070582992
1701,MED12,0,0.556277056,0.3227742949
1702,MED12,0,0.484848485,0.3227742949
1704,MED12,0,0.428571429,0.4554714026
1705,MED12,0,0.380952381,0.4554714026
1711,MED12,0,0.451298701,0.4243321182
1712,MED12,0,0.350649351,0.4243321182
1719,MED12,1,0.967532468,0.6618666856
1720,MED12,1,0.980519481,0.6618666856
1725,MED12,0,0.716450216,0.6243550688
1726,MED12,0,0.777056277,0.6243550688
1728,MED12,1,0.94047619,0.5971378323
1729,MED12,1,0.882034632,0.5971378323
1733,MED12,0,0.380952381,0.5172927832
1734,MED12,0,0.391774892,0.5172927832
1738,MED12,0,0.247835498,0.4913345287
1739,MED12,0,0.310606061,0.4913345287
1743,MED12,0,0.545454545,0.4753088636
1744,MED12,0,0.642857143,0.4753088636
1750,MED12,0,0.04004329,0.5748697961
1751,MED12,0,0.057359307,0.5748697961
1758,MED12,0,0.511904762,0.6016142047
1759,MED12,0,0.397186147,0.6016142047
1760,MED12,0,0.038961039,0.1301220272
1761,MED12,0,0.014069264,0.1301220272
1762,MED12,0,0.242424242,0.5077797325
1763,MED12,0,0.215367965,0.5077797325
1764,MED12,0,0.560606061,0.476937322
1765,MED12,0,0.511904762,0.476937322
1766,MED12,0,0.788961039,0.5579523002
1767,MED12,0,0.726190476,0.5579523002
1771,MED12,0,0.300865801,0.2752303848
1772,MED12,0,0.269480519,0.2752303848
1778,MED12,0,0.474025974,0.4907282578
1779,MED12,0,0.505411255,0.4907282578
1782,MED12,0,0.489177489,0.5691834166
1783,MED12,0,0.476190476,0.5691834166
1786,MED12,0,0.411255411,0.4638801811
1787,MED12,0,0.359307359,0.4638801811
1788,MED12,0,0.544372294,0.4763248521
1789,MED12,0,0.5,0.4763248521
1798,MED12,1,0.817099567,0.6144851944
1799,MED12,0,0.796536797,0.6144851944
1800,MED12,0,0.405844156,0.6400531929
1801,MED12,0,0.375541126,0.6400531929
1804,MED12,0,0.416666667,0.3165740227
1805,MED12,0,0.296536797,0.3165740227
1815,MED12,1,0.996753247,0.7354849249
1816,MED12,1,0.992424242,0.7354849249
1818,MED12,0,0.571428571,0.5433967977
1819,MED12,0,0.593073593,0.5433967977
1824,MED12,0,0.308441558,0.5167444565
1825,MED12,0,0.322510823,0.5167444565
1828,MED12,0,0.566017316,0.5973100637
1829,MED12,0,0.57034632,0.5973100637
1831,MED12,0,0.651515152,0.5815393407
1832,MED12,0,0.792207792,0.5815393407
1835,MED12,0,0.415584416,0.3801977916
1836,MED12,0,0.477272727,0.3801977916
1845,MED12,1,0.925324675,0.6769893233
1846,MED12,1,0.872294372,0.6769893233
1850,MED12,0,0.689393939,0.590290622
1851,MED12,0,0.6504329,0.590290622
1873,MED12,0,0.076839827,0.3206379921
1874,MED12,0,0.015151515,0.3206379921
1875,MED12,0,0.586580087,0.5238177659
1876,MED12,0,0.681818182,0.5238177659
1879,MED12,0,0.344155844,0.4380745366
1880,MED12,0,0.369047619,0.4380745366
1882,MED12,0,0.014069264,0.2186135528
1883,MED12,0,0.043290043,0.2186135528
1887,MED12,0,0.435064935,0.4741964804
1888,MED12,0,0.41991342,0.4741964804
1891,MED12,0,0.135281385,0.4442310338
1892,MED12,0,0.152597403,0.4442310338
1896,MED12,0,0.148268398,0.4389797315
1897,MED12,0,0.271645022,0.4389797315
1900,MED12,0,0.204545455,0.4968166383
1901,MED12,0,0.246753247,0.4968166383
1905,MED12,0,0.083333333,0.1692635725
1906,MED12,0,0.04004329,0.1692635725
1916,MED12,0,0.356060606,0.4700088921
1917,MED12,0,0.433982684,0.4700088921
1918,MED12,0,0.640692641,0.4795292476
1919,MED12,1,0.812770563,0.4795292476
1922,MED12,0,0.621212121,0.4370672259
1923,MED12,0,0.544372294,0.4370672259
1925,MED12,1,0.922077922,0.6861120257
1926,MED12,1,0.949134199,0.6861120257
1928,MED12,0,0.758658009,0.6455560482
1929,MED12,0,0.793290043,0.6455560482
1935,MED12,1,0.99025974,0.691427404
1936,MED12,1,0.978354978,0.691427404
1942,MED12,0,0.243506494,0.4637272314
1943,MED12,0,0.294372294,0.4637272314
1944,MED12,1,0.885281385,0.6025535007
1945,MED12,1,0.807359307,0.6025535007
1946,MED12,0,0.538961039,0.584773125
1947,MED12,0,0.494588745,0.584773125
1948,MED12,0,0.633116883,0.6410930317
1949,MED12,0,0.594155844,0.6410930317
1950,MED12,0,0.058441558,0.1957468653
1951,MED12,0,0.017316017,0.1957468653
1959,MED12,0,0.08008658,0.2847370396
1960,MED12,0,0.045454545,0.2847370396
1965,MED12,0,0.49025974,0.5133274131
1966,MED12,0,0.510822511,0.5133274131
1970,MED12,0,0.05952381,0.5838332219
1971,MED12,0,0.088744589,0.5838332219
1976,MED12,0,0.352813853,0.4564614252
1977,MED12,0,0.324675325,0.4564614252
1979,MED12,0,0.29004329,0.2876244549
1980,MED12,0,0.224025974,0.2876244549
1981,MED12,0,0.721861472,0.5481693635
1982,MED12,0,0.742424242,0.5481693635
1985,MED12,1,0.930735931,0.6615441851
1986,MED12,1,0.927489177,0.6615441851
1987,MED12,0,0.08982684,0.1507205626
1988,MED12,0,0.132034632,0.1507205626
1993,MED12,0,0.698051948,0.5424894645
1994,MED12,1,0.9004329,0.5424894645
1995,MED12,0,0.734848485,0.5965529924
1996,MED12,0,0.707792208,0.5965529924
1998,MED12,0,0.3495671,0.4205511882
1999,MED12,0,0.336580087,0.4205511882
2002,MED12,0,0.218614719,0.2724712356
2003,MED12,0,0.225108225,0.2724712356
2006,MED12,0,0.445887446,0.5280189451
2007,MED12,0,0.415584416,0.5280189451
2009,MED12,0,0.62987013,0.7109534885
2010,MED12,0,0.615800866,0.7109534885
2015,MED12,1,0.864718615,0.5087105023
2016,MED12,0,0.778138528,0.5087105023
2020,MED12,0,0.087662338,0.2527107331
2021,MED12,0,0.081168831,0.2527107331
2037,MED12,0,0.376623377,0.511690366
2038,MED12,0,0.348484848,0.511690366
2045,MED12,0,0.384199134,0.508738167
2046,MED12,0,0.367965368,0.508738167
2058,MED12,0,0.743506494,0.5501634253
2059,MED12,1,0.824675325,0.5501634253
2067,MED12,0,0.194805195,0.5671851666
2068,MED12,0,0.196969697,0.5671851666
2069,MED12,1,0.931818182,0.7669112104
2070,MED12,1,0.899350649,0.7669112104
2073,MED12,0,0.652597403,0.5386656932
2074,MED12,0,0.647186147,0.5386656932
2075,MED12,0,0.497835498,0.4209952484
2076,MED12,0,0.497835498,0.4209952484
2077,MED12,0,0.318181818,0.5229704204
2078,MED12,0,0.237012987,0.5229704204
2114,MED12,0,0.116883117,0.400306191
2115,MED12,0,0.096320346,0.400306191
2120,MED12,0,0.78030303,0.6757332671
2121,MED12,0,0.733766234,0.6757332671
2126,MED12,0,0.221861472,0.2647798415
2127,MED12,0,0.17965368,0.2647798415
2129,MED12,0,0.096320346,0.2233679446
2130,MED12,0,0.001082251,0.2233679446
2133,MED12,0,0.168831169,0.3988094039
2134,MED12,0,0.357142857,0.3988094039
2139,MED12,1,0.841991342,0.5258941422
2140,MED12,0,0.747835498,0.5258941422
2142,MED12,0,0.271645022,0.404864241
2143,MED12,0,0.33982684,0.404864241
2173,MED12,0,0.163419913,0.3620344606
2174,MED12,0,0.154761905,0.3620344606
2176,MED12,0,0.383116883,0.4779222851
2177,MED12,0,0.329004329,0.4779222851
2192,MED12,0,0.744588745,0.5512214258
2193,MED12,0,0.638528139,0.5512214258
2200,MED12,0,0.409090909,0.614401902
2201,MED12,0,0.37987013,0.614401902
2203,MED12,0,0.217532468,0.2045844417
2204,MED12,0,0.181818182,0.2045844417
2213,MED12,0,0.769480519,0.5749955243
2214,MED12,1,0.806277056,0.5749955243
2217,MED12,1,0.876623377,0.7498437872
2218,MED12,1,0.897186147,0.7498437872
2230,MED12,0,0.212121212,0.3385715167
2231,MED12,0,0.20021645,0.3385715167
2235,MED12,0,0.681818182,0.6194750409
2236,MED12,0,0.543290043,0.6194750409
2237,MED12,0,0.265151515,0.3795352457
2238,MED12,0,0.227272727,0.3795352457
2241,MED12,0,0.595238095,0.6307300561
2242,MED12,0,0.598484848,0.6307300561
2244,MED12,0,0.601731602,0.3917322311
2245,MED12,0,0.635281385,0.3917322311
2250,MED12,0,0.307359307,0.3383525869
2251,MED12,0,0.314935065,0.3383525869
2253,MED12,0,0.373376623,0.4946938594
2254,MED12,0,0.352813853,0.4946938594
2257,MED12,0,0.321428571,0.3635201103
2258,MED12,0,0.293290043,0.3635201103
2262,MED12,0,0.771645022,0.6833559847
2263,MED12,1,0.818181818,0.6833559847
2266,MED12,1,0.816017316,0.6262012762
2267,MED12,0,0.704545455,0.6262012762
2269,MED12,0,0.043290043,0.2742747261
2270,MED12,0,0.075757576,0.2742747261
2271,MED12,0,0.465367965,0.489194876
2272,MED12,0,0.463203463,0.489194876
2274,MED12,0,0.702380952,0.517702836
2275,MED12,0,0.655844156,0.517702836
2276,MED12,0,0.731601732,0.7445074855
2277,MED12,1,0.833333333,0.7445074855
2278,MED12,0,0.531385281,0.536766642
2279,MED12,0,0.516233766,0.536766642
2285,MED12,0,0.006493506,0.3431137281
2286,MED12,0,0.008658009,0.3431137281
2289,MED12,0,0.45021645,0.4415719276
2290,MED12,0,0.521645022,0.4415719276
2293,MED12,1,0.987012987,0.7725982001
2294,MED12,1,0.983766234,0.7725982001
2303,MED12,0,0.760822511,0.4832225289
2304,MED12,0,0.775974026,0.4832225289
2306,MED12,1,0.892857143,0.6592258311
2307,MED12,1,0.869047619,0.6592258311
2313,MED12,0,0.161255411,0.1431996003
2314,MED12,0,0.12987013,0.1431996003
2318,MED12,0,0.779220779,0.5609793567
2319,MED12,0,0.725108225,0.5609793567
2326,MED12,0,0.623376623,0.6113904685
2327,MED12,0,0.567099567,0.6113904685
2331,MED12,0,0.619047619,0.5554379819
2332,MED12,0,0.619047619,0.5554379819
2333,MED12,1,0.890692641,0.6383517799
2334,MED12,1,0.821428571,0.6383517799
2338,MED12,0,0.364718615,0.4299515508
2339,MED12,0,0.553030303,0.4299515508
2342,MED12,0,0.773809524,0.6341406167
2343,MED12,0,0.734848485,0.6341406167
2344,MED12,0,0.227272727,0.4536081296
2345,MED12,0,0.20995671,0.4536081296
2354,MED12,1,0.935064935,0.6218267886
2355,MED12,1,0.912337662,0.6218267886
2357,MED12,0,0.146103896,0.3719290838
2358,MED12,0,0.143939394,0.3719290838
2359,MED12,0,0.108225108,0.4378012109
2360,MED12,0,0.203463203,0.4378012109
2375,MED12,0,0.029220779,0.3733946958
2376,MED12,0,0.035714286,0.3733946958
2378,MED12,0,0.07034632,0.1452385587
2379,MED12,0,0.041125541,0.1452385587
2398,MED12,0,0.220779221,0.3300926578
2399,MED12,0,0.163419913,0.3300926578
2404,MED12,0,0.757575758,0.5926932395
2405,MED12,0,0.745670996,0.5926932395
2409,MED12,0,0.081168831,0.134882643
2410,MED12,0,0.068181818,0.134882643
2412,MED12,0,0.192640693,0.4595972118
2413,MED12,0,0.183982684,0.4595972118
2414,MED12,0,0.134199134,0.2354538994
2415,MED12,0,0.146103896,0.2354538994
2427,MED12,0,0.123376623,0.2515533764
2428,MED12,0,0.090909091,0.2515533764
2429,MED12,0,0.254329004,0.2554128916
2430,MED12,0,0.194805195,0.2554128916
2432,MED12,0,0.011904762,-0.0003986355
2433,MED12,0,0.010822511,-0.0003986355
2445,MED12,1,0.844155844,0.4284021258
2446,MED12,1,0.854978355,0.4284021258
2453,MED12,0,0.16991342,0.3113906551
2454,MED12,0,0.153679654,0.3113906551
2458,MED12,0,0.378787879,0.4665047193
2459,MED12,0,0.334415584,0.4665047193
2461,MED12,0,0.106060606,0.3033960747
2462,MED12,0,0.083333333,0.3033960747
2464,MED12,0,0.253246753,0.301130925
2465,MED12,0,0.244588745,0.301130925
2473,MED12,1,0.812770563,0.7481536821
2474,MED12,0,0.791125541,0.7481536821
2475,MED12,1,0.832251082,0.5621835051
2476,MED12,1,0.878787879,0.5621835051
2478,MED12,0,0.325757576,0.5251427732
2479,MED12,0,0.346320346,0.5251427732
2480,MED12,0,0.406926407,0.5749760484
2481,MED12,0,0.395021645,0.5749760484
2485,MED12,0,0.666666667,0.615719129
2486,MED12,0,0.67965368,0.615719129
2495,MED12,0,0.686147186,0.6263427879
2496,MED12,1,0.814935065,0.6263427879
2498,MED12,1,0.888528139,0.5550968904
2499,MED12,1,0.922077922,0.5550968904
2501,MED12,0,0.12012987,0.2895360212
2502,MED12,0,0.04978355,0.2895360212
2507,MED12,0,0.792207792,0.5537225129
2508,MED12,1,0.850649351,0.5537225129
2511,MED12,0,0.062770563,0.1277852362
2512,MED12,0,0.074675325,0.1277852362
2513,MED12,1,0.972943723,0.7566336627
2514,MED12,1,0.945887446,0.7566336627
2528,MED12,0,0.591991342,0.573906998
2529,MED12,0,0.691558442,0.573906998
2530,MED12,0,0.535714286,0.4508716805
2531,MED12,0,0.343073593,0.4508716805
2535,MED12,0,0.295454545,0.4092624026
2536,MED12,0,0.300865801,0.4092624026
2540,MED12,0,0.057359307,0.3665740382
2541,MED12,0,0.044372294,0.3665740382
2548,MED12,0,0.196969697,0.5231952268
2549,MED12,0,0.29004329,0.5231952268
2556,MED12,0,0.550865801,0.6396186622
2557,MED12,0,0.524891775,0.6396186622
2559,MED12,0,0.765151515,0.4956929716
2560,MED12,0,0.703463203,0.4956929716
2565,MED12,0,0.142857143,0.3120215059
2566,MED12,0,0.135281385,0.3120215059
2573,MED12,1,0.91017316,0.6733832218
2574,MED12,1,0.936147186,0.6733832218
2578,MED12,0,0.554112554,0.6698389798
2579,MED12,0,0.547619048,0.6698389798
2586,MED12,1,0.805194805,0.6289714934
2587,MED12,1,0.876623377,0.6289714934
2588,MED12,0,0.528138528,0.6563097558
2589,MED12,0,0.616883117,0.6563097558
2605,MED12,1,0.852813853,0.7060582356
2606,MED12,1,0.852813853,0.7060582356
2607,MED12,0,0.248917749,0.5656818451
2608,MED12,0,0.222943723,0.5656818451
2611,MED12,0,0.677489177,0.4164037038
2612,MED12,0,0.688311688,0.4164037038
2617,MED12,0,0.031385281,0.4542722821
2618,MED12,0,0.05952381,0.4542722821
2619,MED12,1,0.933982684,0.6311621987
2620,MED12,1,0.996753247,0.6311621987
2627,MED12,0,0.426406926,0.5168737155
2628,MED12,0,0.420995671,0.5168737155
2638,MED12,1,0.821428571,0.8019346159
2639,MED12,1,0.832251082,0.8019346159
2645,MED12,0,0.597402597,0.5102017165
2646,MED12,0,0.536796537,0.5102017165
2649,MED12,0,0.12987013,0.2377359838
2650,MED12,0,0.136363636,0.2377359838
2655,MED12,0,0.75974026,0.6936239822
2656,MED12,1,0.858225108,0.6936239822
2659,MED12,0,0.638528139,0.6732081323
2660,MED12,0,0.546536797,0.6732081323
2663,MED12,0,0.367965368,0.5143364276
2664,MED12,0,0.396103896,0.5143364276
2668,MED12,0,0.655844156,0.7010537842
2669,MED12,0,0.715367965,0.7010537842
2672,MED12,0,0.442640693,0.6205282962
2673,MED12,0,0.489177489,0.6205282962
2674,MED12,1,0.834415584,0.7047197699
2675,MED12,0,0.75974026,0.7047197699
2676,MED12,0,0.036796537,-0.0136376192
2677,MED12,0,0.056277056,-0.0136376192
2688,MED12,0,0.54004329,0.4834589156
2689,MED12,0,0.600649351,0.4834589156
2691,MED12,0,0.147186147,0.2718336042
2692,MED12,0,0.079004329,0.2718336042
2702,MED12,0,0.603896104,0.6503394875
2703,MED12,0,0.701298701,0.6503394875
2707,MED12,0,0.704545455,0.678217073
2708,MED12,0,0.727272727,0.678217073
2728,MED12,0,0.398268398,0.5328052008
2729,MED12,0,0.36038961,0.5328052008
2735,MED12,0,0.785714286,0.6371494046
2736,MED12,0,0.741341991,0.6371494046
2737,MED12,0,0.596320346,0.5637400911
2738,MED12,0,0.628787879,0.5637400911
2739,MED12,0,0.717532468,0.6897871291
2740,MED12,0,0.729437229,0.6897871291
2747,MED12,0,0.475108225,0.5228932929
2748,MED12,0,0.561688312,0.5228932929
2750,MED12,0,0.185064935,0.4527516301
2751,MED12,0,0.176406926,0.4527516301
2763,MED12,0,0.678571429,0.4542507486
2764,MED12,0,0.678571429,0.4542507486
2767,MED12,0,0.097402597,0.1903438004
2768,MED12,0,0.033549784,0.1903438004
2772,MED12,0,0.582251082,0.6070617539
2773,MED12,0,0.591991342,0.6070617539
2778,MED12,0,0.393939394,0.5334171965
2779,MED12,0,0.428571429,0.5334171965
2781,MED12,0,0.533549784,0.6780350487
2782,MED12,0,0.646103896,0.6780350487
2788,MED12,0,0.492424242,0.464246069
2789,MED12,0,0.579004329,0.464246069
2791,MED12,1,0.810606061,0.5565555347
2792,MED12,0,0.767316017,0.5565555347
2795,MED12,0,0.461038961,0.4746261832
2796,MED12,0,0.61038961,0.4746261832
2802,MED12,0,0.656926407,0.5169334231
2803,MED12,0,0.677489177,0.5169334231
2814,MED12,0,0.69047619,0.728915061
2815,MED12,0,0.711038961,0.728915061
2820,MED12,0,0.303030303,0.4315040445
2821,MED12,0,0.340909091,0.4315040445
2836,MED12,0,0.173160173,0.5867820725
2837,MED12,0,0.158008658,0.5867820725
2838,MED12,1,0.939393939,0.7543545969
2839,MED12,1,0.909090909,0.7543545969
2842,MED12,1,0.850649351,0.5307594193
2843,MED12,1,0.901515152,0.5307594193
2845,MED12,0,0.287878788,0.6375038956
2846,MED12,0,0.202380952,0.6375038956
2847,MED12,0,0.37012987,0.5090098655
2848,MED12,0,0.446969697,0.5090098655
2856,MED12,1,0.87987013,0.7286065786
2857,MED12,1,0.902597403,0.7286065786
2860,MED12,0,0.588744589,0.6164420476
2861,MED12,0,0.666666667,0.6164420476
2865,MED12,0,0.098484848,0.3763263563
2866,MED12,0,0.147186147,0.3763263563
2874,MED12,0,0.455627706,0.5763979771
2875,MED12,0,0.377705628,0.5763979771
2884,MED12,0,0.274891775,0.7330830674
2885,MED12,0,0.262987013,0.7330830674
2890,MED12,0,0.351731602,0.5626730184
2891,MED12,0,0.356060606,0.5626730184
2895,MED12,0,0.20021645,0.4325431105
2896,MED12,0,0.191558442,0.4325431105
2897,MED12,1,0.926406926,0.6471454906
2898,MED12,1,0.957792208,0.6471454906
2904,MED12,0,0.358225108,0.4598513346
2905,MED12,0,0.358225108,0.4598513346
2911,MED12,0,0.777056277,0.4269280628
2912,MED12,0,0.744588745,0.4269280628
2917,MED12,1,0.893939394,0.5884771493
2918,MED12,1,0.823593074,0.5884771493
2920,MED12,0,0.229437229,0.3927816573
2921,MED12,0,0.228354978,0.3927816573
2924,MED12,0,0.335497835,0.5214717393
2925,MED12,0,0.445887446,0.5214717393
2927,MED12,1,0.912337662,0.7074084177
2928,MED12,1,0.942640693,0.7074084177
2942,MED12,0,0.433982684,0.5673458458
2943,MED12,0,0.485930736,0.5673458458
2945,MED12,0,0.752164502,0.6617464992
2946,MED12,0,0.784632035,0.6617464992
2948,MED12,1,0.843073593,0.600708852
2949,MED12,1,0.859307359,0.600708852
2955,MED12,1,0.982683983,0.7080485591
2956,MED12,1,0.958874459,0.7080485591
2958,MED12,0,0.327922078,0.5512045005
2959,MED12,0,0.332251082,0.5512045005
2967,MED12,0,0.58008658,0.5869528245
2968,MED12,0,0.54978355,0.5869528245
2969,MED12,1,0.978354978,0.6408784187
2970,MED12,1,0.995670996,0.6408784187
2972,MED12,0,0.305194805,0.5623497487
2973,MED12,0,0.335497835,0.5623497487
2974,MED12,1,0.92965368,0.7120404227
2975,MED12,1,0.932900433,0.7120404227
2976,MED12,1,0.877705628,0.7676995276
2977,MED12,1,0.865800866,0.7676995276
2985,MED12,0,0.463203463,0.5054947421
2986,MED12,0,0.454545455,0.5054947421
2987,MED12,0,0.648268398,0.6898298573
2988,MED12,0,0.617965368,0.6898298573
2989,MED12,0,0.262987013,0.3990767875
2990,MED12,0,0.232683983,0.3990767875
2995,MED12,0,0.543290043,0.5008495205
2996,MED12,0,0.437229437,0.5008495205
2999,MED12,1,0.858225108,0.5946320864
3000,MED12,1,0.935064935,0.5946320864
3009,MED12,0,0.261904762,0.3654495893
3010,MED12,0,0.282467532,0.3654495893
3013,MED12,0,0.523809524,0.4911764926
3014,MED12,0,0.525974026,0.4911764926
3017,MED12,0,0.008658009,0.1234453445
3018,MED12,0,0.022727273,0.1234453445
3019,MED12,0,0.034632035,0.2133058664
3020,MED12,0,0.112554113,0.2133058664
3023,MED12,0,0.091991342,0.1347665591
3024,MED12,0,0.170995671,0.1347665591
3035,MED12,1,0.95021645,0.7225822473
3036,MED12,1,0.904761905,0.7225822473
3045,MED12,1,0.963203463,0.6144570698
3046,MED12,1,0.914502165,0.6144570698
3051,MED12,0,0.432900433,0.594134066
3052,MED12,0,0.424242424,0.594134066
3054,MED12,0,0.037878788,0.1436896976
3055,MED12,0,0.021645022,0.1436896976
3060,MED12,0,0.028138528,0.4325852233
3061,MED12,0,0.003246753,0.4325852233
3069,MED12,0,0.064935065,0.3813862287
3070,MED12,0,0.007575758,0.3813862287
3081,MED12,1,0.966450216,0.6622845783
3082,MED12,1,0.994588745,0.6622845783
3092,MED12,0,0.354978355,0.5102209331
3093,MED12,0,0.295454545,0.5102209331
3095,MED12,0,0.284632035,0.3997216834
3096,MED12,0,0.274891775,0.3997216834
3100,MED12,0,0.798701299,0.5391090704
3101,MED12,0,0.783549784,0.5391090704
3106,MED12,0,0.19047619,0.2771257395
3107,MED12,0,0.126623377,0.2771257395
3112,MED12,0,0.350649351,0.4686939404
3113,MED12,0,0.317099567,0.4686939404
3114,MED12,0,0.022727273,0.0839731126
3115,MED12,0,0.027056277,0.0839731126
3118,MED12,0,0.133116883,0.3498404663
3119,MED12,0,0.149350649,0.3498404663
3124,MED12,0,0.191558442,0.1869110189
3125,MED12,0,0.117965368,0.1869110189
3133,MED12,1,0.862554113,0.5694452121
3134,MED12,1,0.863636364,0.5694452121
3136,MED12,0,0.125541126,0.5930097276
3137,MED12,0,0.107142857,0.5930097276
3142,MED12,0,0.481601732,0.3553828437
3143,MED12,0,0.427489177,0.3553828437
3148,MED12,0,0.74025974,0.5014496065
3149,MED12,0,0.732683983,0.5014496065
3150,MED12,0,0.183982684,0.3423126105
3151,MED12,0,0.164502165,0.3423126105
3155,MED12,0,0.283549784,0.5631562384
3156,MED12,0,0.323593074,0.5631562384
3158,MED12,0,0.094155844,0.3387894635
3159,MED12,0,0.062770563,0.3387894635
3161,MED12,0,0.574675325,0.5114265036
3162,MED12,0,0.714285714,0.5114265036
3173,MED12,0,0.636363636,0.5884748117
3174,MED12,0,0.633116883,0.5884748117
3185,MED12,1,0.867965368,0.6478039251
3186,MED12,0,0.78030303,0.6478039251
3188,MED12,0,0.066017316,0.5428116445
3189,MED12,0,0.042207792,0.5428116445
3193,MED12,0,0.232683983,0.4233709139
3194,MED12,0,0.241341991,0.4233709139
3200,MED12,0,0.558441558,0.6446235742
3201,MED12,0,0.522727273,0.6446235742
3202,MED12,1,0.875541126,0.708517876
3203,MED12,1,0.888528139,0.708517876
3204,MED12,0,0.007575758,0.3653265658
3205,MED12,0,0.032467532,0.3653265658
3217,MED12,1,0.979437229,0.6657477682
3218,MED12,1,0.975108225,0.6657477682
3220,MED12,1,0.838744589,0.6050822799
3221,MED12,0,0.761904762,0.6050822799
3222,MED12,0,0.181818182,0.2038291519
3223,MED12,0,0.16017316,0.2038291519
3225,MED12,0,0.75,0.5886156681
3226,MED12,0,0.743506494,0.5886156681
3229,MED12,0,0.033549784,0.100211064
3230,MED12,0,0.082251082,0.100211064
3234,MED12,1,0.80952381,0.7102798326
3235,MED12,0,0.764069264,0.7102798326
3236,MED12,0,0.402597403,0.6037518262
3237,MED12,0,0.385281385,0.6037518262
3238,MED12,0,0.6504329,0.5088949094
3239,MED12,0,0.753246753,0.5088949094
3266,MED12,1,0.944805195,0.5932281411
3267,MED12,1,0.923160173,0.5932281411
3270,MED12,0,0.458874459,0.4108266282
3271,MED12,0,0.627705628,0.4108266282
3274,MED12,0,0.017316017,0.4337971834
3275,MED12,0,0.061688312,0.4337971834
3277,MED12,0,0.288961039,0.3739903465
3278,MED12,0,0.253246753,0.3739903465
3280,MED12,0,0.079004329,0.140982113
3281,MED12,0,0.109307359,0.140982113
3282,MED12,0,0.103896104,0.2688295943
3283,MED12,0,0.048701299,0.2688295943
3294,MED12,0,0.104978355,0.2832558611
3295,MED12,0,0.106060606,0.2832558611
3299,MED12,1,0.903679654,0.705640618
3300,MED12,1,0.87987013,0.705640618
3301,MED12,0,0.001082251,0.1215265215
3302,MED12,0,0.029220779,0.1215265215
3306,MED12,1,0.866883117,0.6904161645
3307,MED12,1,0.835497835,0.6904161645
3311,MED12,0,0.172077922,0.393036158
3312,MED12,0,0.207792208,0.393036158
3313,MED12,0,0.791125541,0.5368889509
3314,MED12,1,0.810606061,0.5368889509
3315,MED12,0,0.536796537,0.5915686323
3316,MED12,0,0.465367965,0.5915686323
