"","gene","result","rank","azimuth"
"1919","MED12",1,0.812770563,0.479529247618529
"1922","MED12",0,0.621212121,0.437067225874974
"1923","MED12",0,0.544372294,0.437067225874974
"1925","MED12",1,0.922077922,0.686112025729931
"1926","MED12",1,0.949134199,0.686112025729931
"1928","MED12",0,0.758658009,0.64555604817196
"1929","MED12",0,0.793290043,0.64555604817196
"1935","MED12",1,0.99025974,0.691427403961764
"1936","MED12",1,0.978354978,0.691427403961764
"1942","MED12",0,0.243506494,0.463727231401352
"1943","MED12",0,0.294372294,0.463727231401352
"1944","MED12",1,0.885281385,0.602553500669366
"1945","MED12",1,0.807359307,0.602553500669366
"1946","MED12",0,0.538961039,0.584773124959638
"1947","MED12",0,0.494588745,0.584773124959638
"1948","MED12",0,0.633116883,0.641093031668517
"1949","MED12",0,0.594155844,0.641093031668517
"1950","MED12",0,0.058441558,0.195746865253116
"1951","MED12",0,0.017316017,0.195746865253116
"1959","MED12",0,0.08008658,0.284737039640885
"1960","MED12",0,0.045454545,0.284737039640885
"1965","MED12",0,0.49025974,0.513327413121518
"1966","MED12",0,0.510822511,0.513327413121518
"1970","MED12",0,0.05952381,0.58383322192146
"1971","MED12",0,0.088744589,0.58383322192146
"1976","MED12",0,0.352813853,0.456461425196605
"1977","MED12",0,0.324675325,0.456461425196605
"1979","MED12",0,0.29004329,0.287624454905946
"1980","MED12",0,0.224025974,0.287624454905946
"1981","MED12",0,0.721861472,0.548169363493226
"1982","MED12",0,0.742424242,0.548169363493226
"1985","MED12",1,0.930735931,0.661544185145207
"1986","MED12",1,0.927489177,0.661544185145207
"1987","MED12",0,0.08982684,0.150720562648659
"1988","MED12",0,0.132034632,0.150720562648659
"1993","MED12",0,0.698051948,0.542489464455158
"1994","MED12",1,0.9004329,0.542489464455158
"1995","MED12",0,0.734848485,0.59655299236952
"1996","MED12",0,0.707792208,0.59655299236952
"1998","MED12",0,0.3495671,0.420551188232476
"1999","MED12",0,0.336580087,0.420551188232476
"2002","MED12",0,0.218614719,0.272471235579044
"2003","MED12",0,0.225108225,0.272471235579044
"2006","MED12",0,0.445887446,0.528018945077079
"2007","MED12",0,0.415584416,0.528018945077079
"2009","MED12",0,0.62987013,0.71095348846814
"2010","MED12",0,0.615800866,0.71095348846814
"2015","MED12",1,0.864718615,0.508710502310698
"2016","MED12",0,0.778138528,0.508710502310698
"2020","MED12",0,0.087662338,0.252710733127408
"2021","MED12",0,0.081168831,0.252710733127408
"2037","MED12",0,0.376623377,0.511690365985489
"2038","MED12",0,0.348484848,0.511690365985489
"2045","MED12",0,0.384199134,0.508738166952628
"2046","MED12",0,0.367965368,0.508738166952628
"2058","MED12",0,0.743506494,0.550163425269632
"2059","MED12",1,0.824675325,0.550163425269632
"2067","MED12",0,0.194805195,0.56718516660188
"2068","MED12",0,0.196969697,0.56718516660188
"2069","MED12",1,0.931818182,0.76691121037866
"2070","MED12",1,0.899350649,0.76691121037866
"2073","MED12",0,0.652597403,0.538665693221464
"2074","MED12",0,0.647186147,0.538665693221464
"2075","MED12",0,0.497835498,0.420995248410788
"2076","MED12",0,0.497835498,0.420995248410788
"2077","MED12",0,0.318181818,0.522970420439213
"2078","MED12",0,0.237012987,0.522970420439213
"2114","MED12",0,0.116883117,0.400306190950674
"2115","MED12",0,0.096320346,0.400306190950674
"2120","MED12",0,0.78030303,0.675733267073394
"2121","MED12",0,0.733766234,0.675733267073394
"2126","MED12",0,0.221861472,0.26477984153096
"2127","MED12",0,0.17965368,0.26477984153096
"2129","MED12",0,0.096320346,0.22336794461444
"2130","MED12",0,0.001082251,0.22336794461444
"2133","MED12",0,0.168831169,0.398809403853691
"2134","MED12",0,0.357142857,0.398809403853691
"2139","MED12",1,0.841991342,0.525894142248793
"2140","MED12",0,0.747835498,0.525894142248793
"2142","MED12",0,0.271645022,0.404864241013532
"2143","MED12",0,0.33982684,0.404864241013532
"2173","MED12",0,0.163419913,0.362034460573617
"2174","MED12",0,0.154761905,0.362034460573617
"2176","MED12",0,0.383116883,0.477922285062313
"2177","MED12",0,0.329004329,0.477922285062313
"2192","MED12",0,0.744588745,0.551221425806326
"2193","MED12",0,0.638528139,0.551221425806326
"2200","MED12",0,0.409090909,0.61440190199316
"2201","MED12",0,0.37987013,0.61440190199316
"2203","MED12",0,0.217532468,0.204584441669669
"2204","MED12",0,0.181818182,0.204584441669669
"2213","MED12",0,0.769480519,0.574995524274644
"2214","MED12",1,0.806277056,0.574995524274644
"2217","MED12",1,0.876623377,0.749843787247256
"2218","MED12",1,0.897186147,0.749843787247256
"2230","MED12",0,0.212121212,0.338571516736947
"2231","MED12",0,0.20021645,0.338571516736947
"2235","MED12",0,0.681818182,0.619475040905427
"2236","MED12",0,0.543290043,0.619475040905427
"2237","MED12",0,0.265151515,0.37953524568297
"2238","MED12",0,0.227272727,0.37953524568297
"2241","MED12",0,0.595238095,0.630730056081715
"2242","MED12",0,0.598484848,0.630730056081715
"2244","MED12",0,0.601731602,0.391732231095158
"2245","MED12",0,0.635281385,0.391732231095158
"2250","MED12",0,0.307359307,0.338352586889635
"2251","MED12",0,0.314935065,0.338352586889635
"2253","MED12",0,0.373376623,0.49469385938438
"2254","MED12",0,0.352813853,0.49469385938438
"2257","MED12",0,0.321428571,0.363520110254866
"2258","MED12",0,0.293290043,0.363520110254866
"2262","MED12",0,0.771645022,0.683355984652343
"2263","MED12",1,0.818181818,0.683355984652343
"2266","MED12",1,0.816017316,0.626201276244609
"2267","MED12",0,0.704545455,0.626201276244609
"2269","MED12",0,0.043290043,0.274274726072364
"2270","MED12",0,0.075757576,0.274274726072364
"2271","MED12",0,0.465367965,0.489194875972067
"2272","MED12",0,0.463203463,0.489194875972067
"2274","MED12",0,0.702380952,0.517702835952853
"2275","MED12",0,0.655844156,0.517702835952853
"2276","MED12",0,0.731601732,0.744507485468563
"2277","MED12",1,0.833333333,0.744507485468563
"2278","MED12",0,0.531385281,0.536766641957647
"2279","MED12",0,0.516233766,0.536766641957647
"2285","MED12",0,0.006493506,0.343113728094587
"2286","MED12",0,0.008658009,0.343113728094587
"2289","MED12",0,0.45021645,0.44157192760132
"2290","MED12",0,0.521645022,0.44157192760132
"2293","MED12",1,0.987012987,0.772598200146866
"2294","MED12",1,0.983766234,0.772598200146866
"2303","MED12",0,0.760822511,0.483222528876296
"2304","MED12",0,0.775974026,0.483222528876296
"2306","MED12",1,0.892857143,0.659225831054314
"2307","MED12",1,0.869047619,0.659225831054314
"2313","MED12",0,0.161255411,0.14319960030387
"2314","MED12",0,0.12987013,0.14319960030387
"2318","MED12",0,0.779220779,0.560979356749945
"2319","MED12",0,0.725108225,0.560979356749945
"2326","MED12",0,0.623376623,0.611390468468996
"2327","MED12",0,0.567099567,0.611390468468996
"2331","MED12",0,0.619047619,0.555437981866901
"2332","MED12",0,0.619047619,0.555437981866901
"2333","MED12",1,0.890692641,0.638351779942034
"2334","MED12",1,0.821428571,0.638351779942034
"2338","MED12",0,0.364718615,0.429951550804337
"2339","MED12",0,0.553030303,0.429951550804337
"2342","MED12",0,0.773809524,0.634140616700096
"2343","MED12",0,0.734848485,0.634140616700096
"2344","MED12",0,0.227272727,0.453608129577109
"2345","MED12",0,0.20995671,0.453608129577109
"2354","MED12",1,0.935064935,0.621826788559027
"2355","MED12",1,0.912337662,0.621826788559027
"2357","MED12",0,0.146103896,0.371929083830509
"2358","MED12",0,0.143939394,0.371929083830509
"2359","MED12",0,0.108225108,0.43780121088143
"2360","MED12",0,0.203463203,0.43780121088143
"2375","MED12",0,0.029220779,0.37339469581274
"2376","MED12",0,0.035714286,0.37339469581274
"2378","MED12",0,0.07034632,0.145238558707391
"2379","MED12",0,0.041125541,0.145238558707391
"2398","MED12",0,0.220779221,0.330092657760017
"2399","MED12",0,0.163419913,0.330092657760017
"2404","MED12",0,0.757575758,0.592693239493463
"2405","MED12",0,0.745670996,0.592693239493463
"2409","MED12",0,0.081168831,0.13488264299701
"2410","MED12",0,0.068181818,0.13488264299701
"2412","MED12",0,0.192640693,0.459597211844708
"2413","MED12",0,0.183982684,0.459597211844708
"2414","MED12",0,0.134199134,0.235453899426338
"2415","MED12",0,0.146103896,0.235453899426338
"2427","MED12",0,0.123376623,0.251553376390785
"2428","MED12",0,0.090909091,0.251553376390785
"2429","MED12",0,0.254329004,0.255412891565986
"2430","MED12",0,0.194805195,0.255412891565986
"2432","MED12",0,0.011904762,-0.000398635465202447
"2433","MED12",0,0.010822511,-0.000398635465202447
"2445","MED12",1,0.844155844,0.428402125783553
"2446","MED12",1,0.854978355,0.428402125783553
"2453","MED12",0,0.16991342,0.311390655053364
"2454","MED12",0,0.153679654,0.311390655053364
"2458","MED12",0,0.378787879,0.466504719284634
"2459","MED12",0,0.334415584,0.466504719284634
"2461","MED12",0,0.106060606,0.303396074741332
"2462","MED12",0,0.083333333,0.303396074741332
"2464","MED12",0,0.253246753,0.301130924956652
"2465","MED12",0,0.244588745,0.301130924956652
"2473","MED12",1,0.812770563,0.748153682137305
"2474","MED12",0,0.791125541,0.748153682137305
"2475","MED12",1,0.832251082,0.562183505084913
"2476","MED12",1,0.878787879,0.562183505084913
"2478","MED12",0,0.325757576,0.525142773222931
"2479","MED12",0,0.346320346,0.525142773222931
"2480","MED12",0,0.406926407,0.574976048439872
"2481","MED12",0,0.395021645,0.574976048439872
"2485","MED12",0,0.666666667,0.615719128964424
"2486","MED12",0,0.67965368,0.615719128964424
"2495","MED12",0,0.686147186,0.626342787896398
"2496","MED12",1,0.814935065,0.626342787896398
"2498","MED12",1,0.888528139,0.555096890380289
"2499","MED12",1,0.922077922,0.555096890380289
"2501","MED12",0,0.12012987,0.289536021209774
"2502","MED12",0,0.04978355,0.289536021209774
"2507","MED12",0,0.792207792,0.553722512945959
"2508","MED12",1,0.850649351,0.553722512945959
"2511","MED12",0,0.062770563,0.127785236182842
"2512","MED12",0,0.074675325,0.127785236182842
"2513","MED12",1,0.972943723,0.756633662741507
"2514","MED12",1,0.945887446,0.756633662741507
"2528","MED12",0,0.591991342,0.573906997989723
"2529","MED12",0,0.691558442,0.573906997989723
"2530","MED12",0,0.535714286,0.450871680475371
"2531","MED12",0,0.343073593,0.450871680475371
"2535","MED12",0,0.295454545,0.409262402561083
"2536","MED12",0,0.300865801,0.409262402561083
"2540","MED12",0,0.057359307,0.366574038160913
"2541","MED12",0,0.044372294,0.366574038160913
"2548","MED12",0,0.196969697,0.523195226808803
"2549","MED12",0,0.29004329,0.523195226808803
"2556","MED12",0,0.550865801,0.639618662192012
"2557","MED12",0,0.524891775,0.639618662192012
"2559","MED12",0,0.765151515,0.495692971558639
"2560","MED12",0,0.703463203,0.495692971558639
"2565","MED12",0,0.142857143,0.312021505935698
"2566","MED12",0,0.135281385,0.312021505935698
"2573","MED12",1,0.91017316,0.673383221845469
"2574","MED12",1,0.936147186,0.673383221845469
"2578","MED12",0,0.554112554,0.669838979774522
"2579","MED12",0,0.547619048,0.669838979774522
"2586","MED12",1,0.805194805,0.628971493387029
"2587","MED12",1,0.876623377,0.628971493387029
"2588","MED12",0,0.528138528,0.65630975579152
"2589","MED12",0,0.616883117,0.65630975579152
"2605","MED12",1,0.852813853,0.706058235568213
"2606","MED12",1,0.852813853,0.706058235568213
"2607","MED12",0,0.248917749,0.565681845146433
"2608","MED12",0,0.222943723,0.565681845146433
"2611","MED12",0,0.677489177,0.416403703833989
"2612","MED12",0,0.688311688,0.416403703833989
"2617","MED12",0,0.031385281,0.45427228211267
"2618","MED12",0,0.05952381,0.45427228211267
"2619","MED12",1,0.933982684,0.631162198737586
"2620","MED12",1,0.996753247,0.631162198737586
"2627","MED12",0,0.426406926,0.516873715479967
"2628","MED12",0,0.420995671,0.516873715479967
"2638","MED12",1,0.821428571,0.801934615913855
"2639","MED12",1,0.832251082,0.801934615913855
"2645","MED12",0,0.597402597,0.510201716509056
"2646","MED12",0,0.536796537,0.510201716509056
"2649","MED12",0,0.12987013,0.237735983756948
"2650","MED12",0,0.136363636,0.237735983756948
"2655","MED12",0,0.75974026,0.693623982232012
"2656","MED12",1,0.858225108,0.693623982232012
"2659","MED12",0,0.638528139,0.673208132296167
"2660","MED12",0,0.546536797,0.673208132296167
"2663","MED12",0,0.367965368,0.514336427631128
"2664","MED12",0,0.396103896,0.514336427631128
"2668","MED12",0,0.655844156,0.70105378416749
"2669","MED12",0,0.715367965,0.70105378416749
"2672","MED12",0,0.442640693,0.620528296182349
"2673","MED12",0,0.489177489,0.620528296182349
"2674","MED12",1,0.834415584,0.704719769931584
"2675","MED12",0,0.75974026,0.704719769931584
"2676","MED12",0,0.036796537,-0.0136376192411591
"2677","MED12",0,0.056277056,-0.0136376192411591
"2688","MED12",0,0.54004329,0.483458915617441
"2689","MED12",0,0.600649351,0.483458915617441
"2691","MED12",0,0.147186147,0.271833604207593
"2692","MED12",0,0.079004329,0.271833604207593
"2702","MED12",0,0.603896104,0.650339487521059
"2703","MED12",0,0.701298701,0.650339487521059
"2707","MED12",0,0.704545455,0.678217073040893
"2708","MED12",0,0.727272727,0.678217073040893
"2728","MED12",0,0.398268398,0.532805200848735
"2729","MED12",0,0.36038961,0.532805200848735
"2735","MED12",0,0.785714286,0.637149404564916
"2736","MED12",0,0.741341991,0.637149404564916
"2737","MED12",0,0.596320346,0.56374009108298
"2738","MED12",0,0.628787879,0.56374009108298
"2739","MED12",0,0.717532468,0.68978712914093
"2740","MED12",0,0.729437229,0.68978712914093
"2747","MED12",0,0.475108225,0.522893292905461
"2748","MED12",0,0.561688312,0.522893292905461
"2750","MED12",0,0.185064935,0.45275163010278
"2751","MED12",0,0.176406926,0.45275163010278
"2763","MED12",0,0.678571429,0.454250748580252
"2764","MED12",0,0.678571429,0.454250748580252
"2767","MED12",0,0.097402597,0.190343800365709
"2768","MED12",0,0.033549784,0.190343800365709
"2772","MED12",0,0.582251082,0.607061753871425
"2773","MED12",0,0.591991342,0.607061753871425
"2778","MED12",0,0.393939394,0.533417196461498
"2779","MED12",0,0.428571429,0.533417196461498
"2781","MED12",0,0.533549784,0.678035048695707
"2782","MED12",0,0.646103896,0.678035048695707
"2788","MED12",0,0.492424242,0.464246068953458
"2789","MED12",0,0.579004329,0.464246068953458
"2791","MED12",1,0.810606061,0.556555534742279
"2792","MED12",0,0.767316017,0.556555534742279
"2795","MED12",0,0.461038961,0.474626183221875
"2796","MED12",0,0.61038961,0.474626183221875
"2802","MED12",0,0.656926407,0.516933423059992
"2803","MED12",0,0.677489177,0.516933423059992
"2814","MED12",0,0.69047619,0.728915061006651
"2815","MED12",0,0.711038961,0.728915061006651
"2820","MED12",0,0.303030303,0.431504044542411
"2821","MED12",0,0.340909091,0.431504044542411
"2836","MED12",0,0.173160173,0.586782072507662
"2837","MED12",0,0.158008658,0.586782072507662
"2838","MED12",1,0.939393939,0.754354596881192
"2839","MED12",1,0.909090909,0.754354596881192
"2842","MED12",1,0.850649351,0.530759419264649
"2843","MED12",1,0.901515152,0.530759419264649
"2845","MED12",0,0.287878788,0.637503895559813
"2846","MED12",0,0.202380952,0.637503895559813
"2847","MED12",0,0.37012987,0.509009865512456
"2848","MED12",0,0.446969697,0.509009865512456
"2856","MED12",1,0.87987013,0.7286065785667
"2857","MED12",1,0.902597403,0.7286065785667
"2860","MED12",0,0.588744589,0.616442047571997
"2861","MED12",0,0.666666667,0.616442047571997
"2865","MED12",0,0.098484848,0.376326356268011
"2866","MED12",0,0.147186147,0.376326356268011
"2874","MED12",0,0.455627706,0.576397977092503
"2875","MED12",0,0.377705628,0.576397977092503
"2884","MED12",0,0.274891775,0.733083067390109
"2885","MED12",0,0.262987013,0.733083067390109
"2890","MED12",0,0.351731602,0.56267301837145
"2891","MED12",0,0.356060606,0.56267301837145
"2895","MED12",0,0.20021645,0.432543110462551
"2896","MED12",0,0.191558442,0.432543110462551
"2897","MED12",1,0.926406926,0.647145490620422
"2898","MED12",1,0.957792208,0.647145490620422
"2904","MED12",0,0.358225108,0.459851334639659
"2905","MED12",0,0.358225108,0.459851334639659
"2911","MED12",0,0.777056277,0.426928062838006
"2912","MED12",0,0.744588745,0.426928062838006
"2917","MED12",1,0.893939394,0.58847714932264
"2918","MED12",1,0.823593074,0.58847714932264
"2920","MED12",0,0.229437229,0.392781657310828
"2921","MED12",0,0.228354978,0.392781657310828
"2924","MED12",0,0.335497835,0.521471739258642
"2925","MED12",0,0.445887446,0.521471739258642
"2927","MED12",1,0.912337662,0.707408417653595
"2928","MED12",1,0.942640693,0.707408417653595
"2942","MED12",0,0.433982684,0.567345845777665
"2943","MED12",0,0.485930736,0.567345845777665
"2945","MED12",0,0.752164502,0.661746499206295
"2946","MED12",0,0.784632035,0.661746499206295
"2948","MED12",1,0.843073593,0.60070885203216
"2949","MED12",1,0.859307359,0.60070885203216
"2955","MED12",1,0.982683983,0.708048559070345
"2956","MED12",1,0.958874459,0.708048559070345
"2958","MED12",0,0.327922078,0.551204500510491
"2959","MED12",0,0.332251082,0.551204500510491
"2967","MED12",0,0.58008658,0.586952824547074
"2968","MED12",0,0.54978355,0.586952824547074
"2969","MED12",1,0.978354978,0.640878418696463
"2970","MED12",1,0.995670996,0.640878418696463
"2972","MED12",0,0.305194805,0.562349748742797
"2973","MED12",0,0.335497835,0.562349748742797
"2974","MED12",1,0.92965368,0.712040422668423
"2975","MED12",1,0.932900433,0.712040422668423
"2976","MED12",1,0.877705628,0.767699527637331
"2977","MED12",1,0.865800866,0.767699527637331
"2985","MED12",0,0.463203463,0.505494742142016
"2986","MED12",0,0.454545455,0.505494742142016
"2987","MED12",0,0.648268398,0.689829857302281
"2988","MED12",0,0.617965368,0.689829857302281
"2989","MED12",0,0.262987013,0.399076787458997
"2990","MED12",0,0.232683983,0.399076787458997
"2995","MED12",0,0.543290043,0.500849520472616
"2996","MED12",0,0.437229437,0.500849520472616
"2999","MED12",1,0.858225108,0.594632086440746
"3000","MED12",1,0.935064935,0.594632086440746
"3009","MED12",0,0.261904762,0.365449589347092
"3010","MED12",0,0.282467532,0.365449589347092
"3013","MED12",0,0.523809524,0.491176492561073
"3014","MED12",0,0.525974026,0.491176492561073
"3017","MED12",0,0.008658009,0.123445344515964
"3018","MED12",0,0.022727273,0.123445344515964
"3019","MED12",0,0.034632035,0.21330586635971
"3020","MED12",0,0.112554113,0.21330586635971
"3023","MED12",0,0.091991342,0.134766559120624
"3024","MED12",0,0.170995671,0.134766559120624
"3035","MED12",1,0.95021645,0.722582247306919
"3036","MED12",1,0.904761905,0.722582247306919
"3045","MED12",1,0.963203463,0.61445706984278
"3046","MED12",1,0.914502165,0.61445706984278
"3051","MED12",0,0.432900433,0.594134066038256
"3052","MED12",0,0.424242424,0.594134066038256
"3054","MED12",0,0.037878788,0.143689697638813
"3055","MED12",0,0.021645022,0.143689697638813
"3060","MED12",0,0.028138528,0.432585223301727
"3061","MED12",0,0.003246753,0.432585223301727
"3069","MED12",0,0.064935065,0.381386228690808
"3070","MED12",0,0.007575758,0.381386228690808
"3081","MED12",1,0.966450216,0.662284578281656
"3082","MED12",1,0.994588745,0.662284578281656
"3092","MED12",0,0.354978355,0.51022093305755
"3093","MED12",0,0.295454545,0.51022093305755
"3095","MED12",0,0.284632035,0.399721683364369
"3096","MED12",0,0.274891775,0.399721683364369
"3100","MED12",0,0.798701299,0.539109070400377
"3101","MED12",0,0.783549784,0.539109070400377
"3106","MED12",0,0.19047619,0.277125739545773
"3107","MED12",0,0.126623377,0.277125739545773
"3112","MED12",0,0.350649351,0.468693940370638
"3113","MED12",0,0.317099567,0.468693940370638
"3114","MED12",0,0.022727273,0.0839731126105004
"3115","MED12",0,0.027056277,0.0839731126105004
"3118","MED12",0,0.133116883,0.349840466330088
"3119","MED12",0,0.149350649,0.349840466330088
"3124","MED12",0,0.191558442,0.186911018877704
"3125","MED12",0,0.117965368,0.186911018877704
"3133","MED12",1,0.862554113,0.569445212137196
"3134","MED12",1,0.863636364,0.569445212137196
"3136","MED12",0,0.125541126,0.593009727637299
"3137","MED12",0,0.107142857,0.593009727637299
"3142","MED12",0,0.481601732,0.355382843669748
"3143","MED12",0,0.427489177,0.355382843669748
"3148","MED12",0,0.74025974,0.501449606463657
"3149","MED12",0,0.732683983,0.501449606463657
"3150","MED12",0,0.183982684,0.342312610540609
"3151","MED12",0,0.164502165,0.342312610540609
"3155","MED12",0,0.283549784,0.563156238353793
"3156","MED12",0,0.323593074,0.563156238353793
"3158","MED12",0,0.094155844,0.338789463480981
"3159","MED12",0,0.062770563,0.338789463480981
"3161","MED12",0,0.574675325,0.511426503606386
"3162","MED12",0,0.714285714,0.511426503606386
"3173","MED12",0,0.636363636,0.588474811738137
"3174","MED12",0,0.633116883,0.588474811738137
"3185","MED12",1,0.867965368,0.64780392505855
"3186","MED12",0,0.78030303,0.64780392505855
"3188","MED12",0,0.066017316,0.542811644524835
"3189","MED12",0,0.042207792,0.542811644524835
"3193","MED12",0,0.232683983,0.423370913879309
"3194","MED12",0,0.241341991,0.423370913879309
"3200","MED12",0,0.558441558,0.644623574168375
"3201","MED12",0,0.522727273,0.644623574168375
"3202","MED12",1,0.875541126,0.708517875964189
"3203","MED12",1,0.888528139,0.708517875964189
"3204","MED12",0,0.007575758,0.365326565813537
"3205","MED12",0,0.032467532,0.365326565813537
"3217","MED12",1,0.979437229,0.665747768181423
"3218","MED12",1,0.975108225,0.665747768181423
"3220","MED12",1,0.838744589,0.605082279886672
"3221","MED12",0,0.761904762,0.605082279886672
"3222","MED12",0,0.181818182,0.203829151859214
"3223","MED12",0,0.16017316,0.203829151859214
"3225","MED12",0,0.75,0.588615668142998
"3226","MED12",0,0.743506494,0.588615668142998
"3229","MED12",0,0.033549784,0.100211063965147
"3230","MED12",0,0.082251082,0.100211063965147
"3234","MED12",1,0.80952381,0.710279832617817
"3235","MED12",0,0.764069264,0.710279832617817
"3236","MED12",0,0.402597403,0.603751826169594
"3237","MED12",0,0.385281385,0.603751826169594
"3238","MED12",0,0.6504329,0.508894909365286
"3239","MED12",0,0.753246753,0.508894909365286
"3266","MED12",1,0.944805195,0.59322814111943
"3267","MED12",1,0.923160173,0.59322814111943
"3270","MED12",0,0.458874459,0.410826628187731
"3271","MED12",0,0.627705628,0.410826628187731
"3274","MED12",0,0.017316017,0.433797183378673
"3275","MED12",0,0.061688312,0.433797183378673
"3277","MED12",0,0.288961039,0.37399034648319
"3278","MED12",0,0.253246753,0.37399034648319
"3280","MED12",0,0.079004329,0.140982112964815
"3281","MED12",0,0.109307359,0.140982112964815
"3282","MED12",0,0.103896104,0.268829594303486
"3283","MED12",0,0.048701299,0.268829594303486
"3294","MED12",0,0.104978355,0.283255861091596
"3295","MED12",0,0.106060606,0.283255861091596
"3299","MED12",1,0.903679654,0.705640618021548
"3300","MED12",1,0.87987013,0.705640618021548
"3301","MED12",0,0.001082251,0.121526521515999
"3302","MED12",0,0.029220779,0.121526521515999
"3306","MED12",1,0.866883117,0.690416164460669
"3307","MED12",1,0.835497835,0.690416164460669
"3311","MED12",0,0.172077922,0.393036158002543
"3312","MED12",0,0.207792208,0.393036158002543
"3313","MED12",0,0.791125541,0.53688895091385
"3314","MED12",1,0.810606061,0.53688895091385
"3315","MED12",0,0.536796537,0.591568632260612
"3316","MED12",0,0.465367965,0.591568632260612
"3329","MED12",0,0.568181818,0.466657246847726
"3330","MED12",0,0.555194805,0.466657246847726
"3332","MED12",1,0.971861472,0.688596859098813
"3333","MED12",1,0.96969697,0.688596859098813
"3335","MED12",0,0.728354978,0.392721220251917
"3336","MED12",0,0.482683983,0.392721220251917
"3342","MED12",1,0.856060606,0.594172346836887
"3343","MED12",0,0.772727273,0.594172346836887
"3368","MED12",1,0.997835498,0.690187338141985
"3369","MED12",1,0.956709957,0.690187338141985
"3376","MED12",0,0.286796537,0.508498776986308
"3377","MED12",0,0.275974026,0.508498776986308
"3389","MED12",0,0.241341991,0.504797723069339
"3390","MED12",0,0.211038961,0.504797723069339
"3394","MED12",0,0.016233766,0.162558364988035
"3395","MED12",0,0.006493506,0.162558364988035
"3397","MED12",0,0.401515152,0.576854380220094
"3398","MED12",0,0.372294372,0.576854380220094
"3402","MED12",0,0.493506494,0.539161200214319
"3403","MED12",0,0.441558442,0.539161200214319
"3409","MED12",0,0.153679654,0.294616560402446
"3410","MED12",0,0.178571429,0.294616560402446
"3412","MED12",0,0.371212121,0.542602482584463
"3413","MED12",0,0.408008658,0.542602482584463
"3416","MED12",0,0.362554113,0.466089495941959
"3417","MED12",0,0.312770563,0.466089495941959
"3424","MED12",1,0.901515152,0.485935214747666
"3425","MED12",1,0.864718615,0.485935214747666
"3427","MED12",0,0.4004329,0.434253857962573
"3428","MED12",0,0.344155844,0.434253857962573
"3430","MED12",1,0.8495671,0.447332350588134
"3431","MED12",0,0.770562771,0.447332350588134
"3433","MED12",0,0.390692641,0.337751096299826
"3434","MED12",0,0.406926407,0.337751096299826
"3435","MED12",0,0.100649351,0.494133832031643
"3436","MED12",0,0.08982684,0.494133832031643
"3438","MED12",0,0.137445887,0.250962295545953
"3439","MED12",0,0.148268398,0.250962295545953
"3442","MED12",0,0.182900433,0.346974000087065
"3443","MED12",0,0.128787879,0.346974000087065
"3445","MED12",0,0.553030303,0.470295883242215
"3446","MED12",0,0.588744589,0.470295883242215
"3448","MED12",1,0.917748918,0.604996510483305
"3449","MED12",1,0.884199134,0.604996510483305
"3452","MED12",0,0.707792208,0.654350533871282
"3453","MED12",1,0.816017316,0.654350533871282
"3458","MED12",0,0.741341991,0.647471080880681
"3459","MED12",0,0.773809524,0.647471080880681
"3466","MED12",0,0.018398268,0.160294810181011
"3467","MED12",0,0.036796537,0.160294810181011
"3470","MED12",0,0.427489177,0.51618811951151
"3471","MED12",0,0.45021645,0.51618811951151
"3473","MED12",0,0.693722944,0.562445625396368
"3474","MED12",0,0.74025974,0.562445625396368
"3484","MED12",0,0.787878788,0.640892370448193
"3485","MED12",1,0.861471861,0.640892370448193
"3486","MED12",0,0.727272727,0.560850785077256
"3487","MED12",0,0.597402597,0.560850785077256
"3488","MED12",0,0.310606061,0.419778246751979
"3489","MED12",0,0.30952381,0.419778246751979
"3493","MED12",0,0.569264069,0.513837857397879
"3494","MED12",0,0.735930736,0.513837857397879
"3499","MED12",0,0.713203463,0.52457616455292
"3500","MED12",0,0.785714286,0.52457616455292
"3501","MED12",1,0.916666667,0.639245585797582
"3502","MED12",1,0.917748918,0.639245585797582
"3505","MED12",1,0.835497835,0.462660633030259
"3506","MED12",1,0.840909091,0.462660633030259
"3511","MED12",0,0.484848485,0.533219322226524
"3512","MED12",0,0.528138528,0.533219322226524
"3523","MED12",0,0.695887446,0.518425866042383
"3524","MED12",0,0.680735931,0.518425866042383
"3527","MED12",0,0.413419913,0.442193647753675
"3528","MED12",0,0.566017316,0.442193647753675
"3561","MED12",0,0.38961039,0.51809004349117
"3562","MED12",0,0.481601732,0.51809004349117
"3574","MED12",0,0.720779221,0.503267319976651
"3575","MED12",0,0.752164502,0.503267319976651
"3579","MED12",0,0.510822511,0.545916262145533
"3580","MED12",0,0.443722944,0.545916262145533
"3581","MED12",0,0.646103896,0.617289072448394
"3582","MED12",0,0.58982684,0.617289072448394
"3587","MED12",0,0.425324675,0.434863146722872
"3588","MED12",0,0.354978355,0.434863146722872
"3596","MED12",0,0.564935065,0.57999223649363
"3597","MED12",0,0.462121212,0.57999223649363
"3599","MED12",0,0.178571429,0.333677019118348
"3600","MED12",0,0.161255411,0.333677019118348
"3605","MED12",0,0.403679654,0.449200895037837
"3606","MED12",0,0.38961039,0.449200895037837
"3609","MED12",1,0.911255411,0.670332230722268
"3610","MED12",1,0.933982684,0.670332230722268
"3611","MED12",0,0.269480519,0.484985242321185
"3612","MED12",0,0.292207792,0.484985242321185
"3621","MED12",0,0.645021645,0.462270451092111
